Index,Case,Prompt,Success,Failure Type,Latency (s),Num Variables,Num Constraints,Prompt Length,Complexity Score,Reverse Prompt,Fidelity
57,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person3', 'Person1'], ['Person0', 'Person2']] together.",True,,2.35,4.0,4.0,123,9.23,"The optimization problem aims to minimize the sum of variables x0, x1, x2, and x3. The problem includes constraints in the form of inequalities that penalize violations. Specifically, the constraints require that the sum of x0 and x1, the sum of x2 and x3, the sum of x0 and x2, and the sum of x1 and x3 must all be greater than or equal to 1.",0.008583690987124463
58,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person2', 'Person3'], ['Person3', 'Person1']] together.",True,,1.15,3.0,3.0,123,7.23,"We have a minimization problem with three variables, x1, x2, and x3. The goal is to minimize the objective function, which is set to 0 in this case. 

There are three constraints in the problem, each with a penalty of 1000:
1. The sum of x1 and x2 must be less than or equal to 1.
2. The sum of x2 and x3 must be less than or equal to 1.
3. The sum of x3 and x1 must be less than or equal to 1.

The task is to find values for x1, x2, and x3 that satisfy these constraints while minimizing the objective function.",0.0440251572327044
59,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person0', 'Person4'], ['Person1', 'Person0']] together.",True,,1.0,5.0,2.0,123,8.23,"We want to find values for variables \(x_0\), \(x_1\), \(x_2\), \(x_3\), and \(x_4\) that minimize the objective function. We have two constraints that must be satisfied:

1. The sum of \(x_0\) and \(x_4\) must be less than or equal to 1, with a penalty of 1000 for each violation.
2. The sum of \(x_1\) and \(x_0\) must be less than or equal to 1, with a penalty of 1000 for each violation.

The goal is to minimize the objective function, which in this case is 0.",0.05102040816326531
60,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person1', 'Person0'], ['Person3', 'Person0']] together.",True,,1.25,4.0,2.0,123,7.23,"We want to minimize a function with four variables, x0, x1, x2, and x3. There are two constraints: 
1. The sum of x0 and x1 should be less than or equal to 1, with a penalty of 1000 for each violation.
2. The sum of x3 and x0 should be less than or equal to 1, with a penalty of 1000 for each violation.

The objective is to minimize the function, with no specific expression provided.",0.05511811023622047
61,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node3'), ('Node0', 'Node4'), ('Node1', 'Node2'), ('Node1', 'Node4'), ('Node2', 'Node3')].",True,,1.68,5.0,6.0,205,13.05,"We have a problem where we need to assign colors to five nodes (Node0, Node1, Node2, Node3, Node4) such that no two adjacent nodes have the same color. The goal is to minimize the number of conflicts between adjacent nodes with the constraint that neighboring nodes must have different colors.",0.14859437751004015
62,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node2'), ('Node2', 'Node4'), ('Node3', 'Node4')].",True,,1.54,4.0,3.0,145,8.45,"The optimization problem aims to minimize a cost function. The variables in the problem represent the colors assigned to four different nodes in a graph. The goal is to assign colors to the nodes in a way that minimizes the cost, subject to the following constraints:

1. Node1 and Node2 cannot have the same color.
2. Node2 and Node4 cannot have the same color.
3. Node3 and Node4 cannot have the same color.

The objective is to find the optimal assignment of colors to the nodes that satisfies these constraints and minimizes the cost function.",0.02023121387283237
63,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node2'), ('Node1', 'Node4'), ('Node2', 'Node3')].",True,,1.42,5.0,3.0,145,9.45,"We have a problem where we need to assign colors to five nodes (Node0, Node1, Node2, Node3, Node4) such that no two adjacent nodes have the same color. The goal is to minimize the objective function value.

The constraints are as follows:
1. Node0 cannot have the same color as Node2.
2. Node1 cannot have the same color as Node4.
3. Node2 cannot have the same color as Node3.",0.1420345489443378
64,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node2', 'Node3')].",True,,0.98,2.0,1.0,105,4.05,"We want to assign colors to two nodes, Node2 and Node3, in a way that Node2 and Node3 have different colors. Our goal is to minimize the total penalty for violating this constraint.",0.34965034965034963
65,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3'), ('Node2', 'Node3')].",True,,1.1,3.0,2.0,125,6.25,"We have a problem where we need to assign colors to three nodes (Node0, Node2, Node3) such that Node0 and Node3 cannot have the same color, and Node2 and Node3 cannot have the same color. The goal is to minimize some objective function.",0.0110803324099723
66,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node3'), ('Node2', 'Node3'), ('Node2', 'Node4')].",True,,1.68,5.0,4.0,165,10.65,"You have a problem where you need to assign colors to nodes in a graph in such a way that adjacent nodes do not have the same color. The goal is to minimize some objective function. The constraints specify that Node0 cannot have the same color as Node1 or Node3, and Node2 cannot have the same color as Node3 or Node4.",0.012422360248447204
67,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3')].",True,,0.6,2.0,1.0,105,4.05,"We have two variables, Node0_color and Node3_color, that can each take on different values. The constraint is that Node0_color cannot be the same as Node3_color, with a penalty of 1 for each violation of this constraint. The objective is to minimize the overall penalty.",0.021333333333333333
68,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node0', 'Node3'), ('Node1', 'Node3')].",True,,1.43,4.0,4.0,165,9.65,"You have a problem where you need to assign colors to four nodes (Node0, Node1, Node2, Node3) such that no two adjacent nodes have the same color. The goal is to minimize some objective function.",0.4222222222222222
69,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node4')].",True,,1.21,2.0,1.0,105,4.05,"We want to assign colors to two nodes, Node1 and Node4, in a way that minimizes conflicts between them. The objective is to minimize conflicts, with no preference for any specific color assignment. The only constraint is that Node1 and Node4 cannot have the same color.",0.08021390374331551
70,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node2'), ('Node1', 'Node4'), ('Node2', 'Node3')].",True,,1.23,5.0,3.0,145,9.45,"We have a problem where we need to assign colors to five nodes (Node0, Node1, Node2, Node3, Node4) such that no two adjacent nodes have the same color. The goal is to minimize some objective function.

Constraints:
1. Node0 and Node2 cannot have the same color.
2. Node1 and Node4 cannot have the same color.
3. Node2 and Node3 cannot have the same color.

Objective:
Minimize the objective function (not specified in the JSON).",0.017452006980802792
71,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node3'), ('Node1', 'Node2'), ('Node1', 'Node3')].",True,,1.2,4.0,3.0,145,8.45,"We have a problem where we need to assign colors to four nodes (Node0, Node1, Node2, Node3) such that no two adjacent nodes have the same color. 

Our goal is to minimize the objective function, which in this case is set to 0. 

To achieve this, we need to ensure that Node0 and Node3 have different colors, Node1 and Node2 have different colors, and Node1 and Node3 have different colors. 

Each time we violate one of these constraints, we incur a penalty of 1.",0.009868421052631578
72,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node2', 'Node4')].",True,,0.93,4.0,2.0,125,7.25,"We have a problem where we want to assign colors to nodes in a graph. The variables represent the color assigned to each node (Node0, Node1, Node2, Node4). 

We have two constraints:
1. The color difference between Node0 and Node1 should be minimized.
2. The color difference between Node2 and Node4 should be minimized.

Our objective is to minimize the overall penalty, which is currently set to 0.",0.011428571428571429
73,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node2', 'Node3'), ('Node3', 'Node4')].",True,,1.2,3.0,2.0,125,6.25,"We have three nodes, each with a color that can be assigned. We want to minimize the total penalty for violating the constraints. The constraints state that Node 2 cannot have the same color as Node 3, and Node 3 cannot have the same color as Node 4. The objective is to minimize the penalty, which means finding a coloring assignment that satisfies the constraints with the lowest possible number of violations.",0.0148975791433892
74,Graph Coloring,Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [].,True,,2.66,4.0,6.0,87,10.87,"The optimization problem aims to minimize a cost function with respect to four variables, x0, x1, x2, and x3. The problem includes six inequality constraints, each penalized with a weight of 1000. The constraints limit the sum of certain variable pairs to be less than or equal to 1. The objective is to find values for the variables that minimize the overall cost function.",0.01735357917570499
75,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node2', 'Node4')].",True,,1.23,4.0,3.0,145,8.45,"We have a problem where we need to assign colors to nodes in a graph. The goal is to minimize some objective function. We have four nodes (Node0, Node1, Node2, Node4) that need to be assigned colors. The colors are represented by variables Node0_color, Node1_color, Node2_color, and Node4_color.

We have some constraints that need to be satisfied:
1. Node0_color should not be the same as Node1_color.
2. Node0_color should not be the same as Node2_color.
3. Node2_color should not be the same as Node4_color.

The objective is to minimize the value of the objective function, which is currently set to 0.",0.013315579227696404
76,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node1'), ('Node0', 'Node2'), ('Node1', 'Node3')].",True,,1.02,4.0,3.0,145,8.45,"We have a set of nodes (Node0, Node1, Node2, Node3) that need to be colored. The goal is to minimize some objective function. 

We want to assign colors to each node in a way that neighboring nodes have different colors. There is a penalty of 1 for each pair of neighboring nodes that have the same color. 

The objective is to find the optimal coloring scheme that minimizes the total penalties for neighboring nodes having the same color.",0.06153846153846154
77,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3'), ('Node1', 'Node4'), ('Node2', 'Node3'), ('Node3', 'Node4')].",True,,1.43,4.0,4.0,165,9.65,"We have a problem where we need to assign colors to four nodes (Node1, Node2, Node3, Node4) such that no two adjacent nodes have the same color. The goal is to minimize the objective function.

Constraints:
1. Node1 cannot have the same color as Node3.
2. Node1 cannot have the same color as Node4.
3. Node2 cannot have the same color as Node3.
4. Node3 cannot have the same color as Node4.

Objective:
Minimize the objective function (which is not explicitly defined in this case).",0.015455950540958269
78,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node0', 'Node4'), ('Node1', 'Node2')].",True,,1.2,4.0,2.0,125,7.25,"We have a problem where we need to assign colors to four nodes (Node0, Node1, Node2, Node4) such that no two adjacent nodes have the same color. The goal is to minimize the objective function value.

The first constraint states that Node0 and Node4 cannot have the same color. The penalty for violating this constraint is 1.

The second constraint states that Node1 and Node2 cannot have the same color. The penalty for violating this constraint is 1.

The objective is to minimize the value of the objective function, which in this case is set to 0.",0.011851851851851851
79,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3')].",True,,0.79,2.0,1.0,105,4.05,"We have two variables, Node1_color and Node3_color, that represent the colors assigned to two nodes in a graph. The objective is to minimize the overall cost. The only constraint is that Node1_color cannot be the same as Node3_color, with a penalty of 1 for violating this constraint.",0.030848329048843187
80,Graph Coloring,"Color the nodes of the graph so that no adjacent nodes share the same color. Graph: [('Node1', 'Node3'), ('Node3', 'Node4')].",True,,0.9,3.0,2.0,125,6.25,"We have three variables representing the colors assigned to different nodes: Node1, Node3, and Node4. There are two constraints that need to be satisfied: Node1 cannot have the same color as Node3, and Node3 cannot have the same color as Node4. The goal is to minimize the objective function, which in this case is set to zero.",0.030973451327433628
81,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [2, 6, 4, 7, 5, 3].",True,,1.85,6.0,3.0,158,10.58,"We are given a problem with six variables: x0, x1, x2, x3, x4, and x5. The problem consists of the following components:

1. Constraints:
   - Equality constraint: The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any violation.
   - Inequality constraint: The sum of x0, x1, and x2 must be less than or equal to 3, with a penalty of 1000 for any violation.
   - Inequality constraint: The sum of x3, x4, and x5 must be less than or equal to 4, with a penalty of 1000 for any violation.

2. Objective:
   The objective is to minimize the squared difference between the following two sets of variables:
   - 2*x0 + 6*x1 + 4*x2
   - 7*x3 + 5*x4 + 3*x5

The goal is to find values for x0, x1, x2, x3, x4, and x5 that satisfy the equality constraint, the inequality constraints, and minimize the squared difference specified in the objective function.",0.043726235741444866
82,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 2, 9, 3, 10, 5].",True,,1.27,6.0,2.0,160,9.6,"You have a constrained optimization problem where you want to minimize the square of the difference between two sets of variables. 

The variables x0, x1, and x2 must sum up to 3, and the variables x3, x4, and x5 must also sum up to 3. 

The objective is to minimize the squared difference between the sum of (10*x0 + 2*x1 + 9*x2) and the sum of (10*x3 - 3*x4 - 5*x5).",0.06818181818181818
83,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 7, 5, 1, 2, 7].",True,,3.39,6.0,9.0,158,16.58,"The optimization problem aims to minimize the total penalty associated with a set of variables (x0, x1, x2, x3, x4, x5) subject to the following constraints:

1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5 with a penalty of 1000.
2. The sum of x0, x1, and x2 must be equal to 3 with a penalty of 1000.
3. The sum of x3, x4, and x5 must be equal to 3 with a penalty of 1000.
4. Each variable (x0, x1, x2, x3, x4, x5) must be less than or equal to 1 with a penalty of 1000.

The objective is to minimize the total penalty, which is calculated as the sum of 1000 times each variable (x0, x1, x2, x3, x4, x5).",0.027918781725888325
84,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [1, 8, 5, 6, 10, 9].",True,,3.53,6.0,9.0,159,16.59,"The optimization problem aims to minimize a cost function that is a linear combination of six variables: x0, x1, x2, x3, x4, and x5. The cost function is formulated as follows: 

Cost = 1000*x0 + 8000*x1 + 5000*x2 + 6000*x3 + 10000*x4 + 9000*x5

The problem is subject to the following constraints:
1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for deviation from this equality.
2. The sum of x0, x1, and x2 must be equal to 3, with a penalty of 1000 for deviation from this equality.
3. The sum of x3, x4, and x5 must be equal to 3, with a penalty of 1000 for deviation from this equality.
4. Each variable x0, x1, x2, x3, x4, and x5 must be less than or equal to 1, with a penalty of 1000 for exceeding this limit.

The goal is to find values for x0, x1, x2, x3, x4, and x5 that minimize the cost function while satisfying all the constraints mentioned above.",0.026168224299065422
85,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [5, 9, 9, 8, 9, 7].",True,,2.26,6.0,9.0,158,16.58,"The optimization problem aims to minimize the objective function. The problem involves six variables, namely x0, x1, x2, x3, x4, and x5. 

There are several constraints in the problem:
1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any deviation from this equality.
2. The sum of x0, x1, and x2 must be equal to 3, with a penalty of 1000 for any deviation from this equality.
3. The sum of x3, x4, and x5 must be equal to 3, with a penalty of 1000 for any deviation from this equality.
4. Each variable x0, x1, x2, x3, x4, and x5 must be less than or equal to 1, with a penalty of 1000 for any violation of this inequality.

The goal is to find values for x0, x1, x2, x3, x4, and x5 that satisfy these constraints and minimize the objective function.",0.01664932362122789
86,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [3, 8, 5, 4, 9, 3].",True,,1.83,6.0,3.0,158,10.58,"We are given a minimization problem with six variables: x0, x1, x2, x3, x4, and x5. The problem involves three constraints and an objective function.

The first constraint is that the sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any violation of this equality.

The second constraint states that the sum of x0, x1, and x2 must be less than or equal to 3, with a penalty of 1000 for exceeding this limit.

The third constraint specifies that the sum of x3, x4, and x5 must be less than or equal to 3, also penalized by 1000 for any violation.

The objective function is to minimize the square of the expression (3*x0 + 8*x1 + 5*x2 + 4*x3 + 9*x4 + 3*x5).",0.03263403263403263
87,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 1, 7, 10, 4, 9].",True,,2.25,6.0,9.0,159,16.59,"The optimization problem aims to minimize the sum of penalties associated with violations of constraints. 

Variables:
- There are six binary variables: x0, x1, x2, x3, x4, x5.

Constraints:
1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any violation.
2. The sum of x0, x1, and x2 must be equal to 3, with a penalty of 1000 for any violation.
3. The sum of x3, x4, and x5 must be equal to 3, with a penalty of 1000 for any violation.
4. Each variable x0, x1, x2, x3, x4, x5 must be less than or equal to 1, with a penalty of 1000 for any violation.

Objective:
Minimize the total penalty, which is the sum of penalties associated with violations of constraints:
- 1000 times x0 + 1000 times x1 + 1000 times x2 + 1000 times x3 + 1000 times x4 + 1000 times x5.",0.037075180226570546
88,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 8, 9, 3, 8, 10].",True,,2.74,6.0,9.0,160,16.6,"The optimization problem aims to minimize the total penalty associated with a set of variables (x0, x1, x2, x3, x4, x5) subject to the following constraints:

1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any deviation from this equality.
2. The sum of x0, x1, and x2 must be equal to 3, with a penalty of 1000 for any deviation from this equality.
3. The sum of x3, x4, and x5 must be equal to 3, with a penalty of 1000 for any deviation from this equality.
4. Each variable (x0, x1, x2, x3, x4, x5) must be less than or equal to 1, with a penalty of 1000 for any violation of this inequality.

The objective is to minimize the total penalty, which is calculated as the sum of 1000 times each variable (x0, x1, x2, x3, x4, x5).",0.027600849256900213
89,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 3, 5, 2, 1, 7].",True,,1.36,6.0,2.0,159,9.59,"The optimization problem aims to minimize the squared difference between two sets of variables. The variables x0, x1, and x2 must sum up to 3, and the variables x3, x4, and x5 must also sum up to 3. The objective function to be minimized is the square of the difference between the weighted sums of the two sets of variables.",0.049586776859504134
90,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 5, 6, 3, 6, 8].",True,,1.94,6.0,3.0,158,10.58,"We are given a set of variables {x0, x1, x2, x3, x4, x5} and three equality constraints. The first constraint states that the sum of x0, x1, and x2 should be equal to the sum of x3, x4, and x5 with a penalty of 1000. The second constraint specifies that the sum of x0, x1, and x2 should be equal to 3 with a penalty of 1000. The third constraint states that the sum of x3, x4, and x5 should be equal to 3 with a penalty of 1000.

The objective is to minimize the squared difference between the sum of (6*x0 + 5*x1 + 6*x2) and the sum of (3*x3 + 6*x4 + 8*x5).",0.030726256983240222
91,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 6, 7, 1, 9, 3].",True,,2.23,6.0,3.0,158,10.58,"We are given a set of variables {x0, x1, x2, x3, x4, x5} and need to optimize the following problem:

Minimize the square of the expression (8*x0 + 6*x1 + 7*x2 - 1*x3 + 9*x4 + 3*x5), subject to the following constraints:
1. x0 + x1 + x2 + x3 + x4 + x5 = 3 with a penalty of 1000 for any deviation from this equality.
2. x0 + x1 + x2 <= 1 with a penalty of 1000 for violating this inequality.
3. x3 + x4 + x5 <= 1 with a penalty of 1000 for violating this inequality.

The goal is to find values for x0, x1, x2, x3, x4, and x5 that minimize the squared expression while satisfying the given constraints.",0.02631578947368421
92,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [7, 7, 4, 1, 5, 2].",True,,1.75,6.0,2.0,158,9.58,"We are given a problem with 6 variables, denoted as x0, x1, x2, x3, x4, and x5. The problem consists of two constraints and an objective function.

The first constraint is an equality constraint, which states that the sum of all variables x0 to x5 must equal 3. Violating this constraint incurs a penalty of 1000.

The second constraint is an inequality constraint, which states that the weighted sum of the variables must be less than or equal to 12. The weights are 7 for x0 and x1, 4 for x2, 1 for x3, 5 for x4, and 2 for x5. Violating this constraint incurs a penalty of 1000.

The objective is to minimize the sum of the squares of all variables x0 to x5.

Therefore, the optimization problem is to find values for x0 to x5 that minimize the sum of their squares, while satisfying the constraints that the sum of the variables is 3 and the weighted sum of the variables is less than or equal to 12.",0.03581526861451461
93,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [8, 10, 10, 8, 9, 4].",True,,1.74,6.0,2.0,160,9.6,"You have 6 variables: x0, x1, x2, x3, x4, x5. 

There are 2 constraints:
1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any violation.
2. The sum of all variables x0, x1, x2, x3, x4, and x5 must be equal to 3, with a penalty of 1000 for any deviation.

The objective is to minimize the square of the expression: (8*x0 + 10*x1 + 10*x2 + 8*x3 + 9*x4 + 4*x5).",0.04569420035149385
94,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 8, 10, 6, 10, 2].",True,,2.58,6.0,9.0,160,16.6,"We are given a set of variables {x0, x1, x2, x3, x4, x5} and the following constraints and objective function:

Constraints:
1. x0 + x1 + x2 = x3 + x4 + x5 (penalty: 1000)
2. x0 + x1 + x2 = 3 (penalty: 1000)
3. x3 + x4 + x5 = 3 (penalty: 1000)
4. x0 <= 1 (penalty: 1000)
5. x1 <= 1 (penalty: 1000)
6. x2 <= 1 (penalty: 1000)
7. x3 <= 1 (penalty: 1000)
8. x4 <= 1 (penalty: 1000)
9. x5 <= 1 (penalty: 1000)

Objective:
Minimize the expression 1000*x0 + 1000*x1 + 1000*x2 + 1000*x3 + 1000*x4 + 1000*x5.

This optimization problem aims to find values for the variables x0, x1, x2, x3, x4, and x5 that satisfy the given constraints while minimizing the objective function.",0.021739130434782608
95,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 1, 4, 5, 7, 1].",True,,1.57,6.0,2.0,158,9.58,"We are given a problem with six variables: x0, x1, x2, x3, x4, and x5. 

There are two equality constraints in this problem:
1. The sum of x0, x1, and x2 must equal 3 with a penalty of 1000 for any violation.
2. The sum of x3, x4, and x5 must equal 3 with a penalty of 1000 for any violation.

The objective is to minimize the square of the expression (6*x0 + 1*x1 + 4*x2 - 5*x3 - 7*x4 - 1*x5).",0.03260869565217391
96,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [10, 2, 7, 7, 3, 5].",True,,2.23,6.0,2.0,159,9.59,"We are given a set of variables \(x_0, x_1, x_2, x_3, x_4, x_5\) and we want to minimize the expression \(x_0^2 + x_1^2 + x_2^2 + x_3^2 + x_4^2 + x_5^2\). 

We have two constraints:
1. The sum of all variables must equal 3: \(x_0 + x_1 + x_2 + x_3 + x_4 + x_5 = 3\)
2. The expression \(10*x_0 + 2*x_1 + 7*x_2 + 7*x_3 + 3*x_4 + 5*x_5\) must be less than or equal to 12.

Each constraint violation incurs a penalty of 1000.",0.03103448275862069
97,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 10, 3, 10, 5, 6].",True,,1.92,6.0,3.0,160,10.6,"You have six variables: x0, x1, x2, x3, x4, and x5. 

Your goal is to minimize the square of the expression (6*x0 + 10*x1 + 3*x2 - 10*x3 - 5*x4 - 6*x5).

You have three constraints:
1. The sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any deviation from this equality.
2. The sum of x0, x1, and x2 must be equal to 3, with a penalty of 1000 for any deviation from this equality.
3. The sum of x3, x4, and x5 must be equal to 3, with a penalty of 1000 for any deviation from this equality.",0.031654676258992806
98,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [6, 5, 7, 1, 4, 5].",True,,1.56,6.0,3.0,158,10.58,"We are given a problem with six variables: x0, x1, x2, x3, x4, and x5. The problem consists of three constraints and an objective function.

The first constraint is that the sum of x0, x1, and x2 must be equal to the sum of x3, x4, and x5, with a penalty of 1000 for any violation.

The second constraint states that the sum of x0, x1, and x2 must be less than or equal to 3, with a penalty of 1000 for any violation.

The third constraint states that the sum of x3, x4, and x5 must be less than or equal to 3, with a penalty of 1000 for any violation.

The objective is to minimize the square of the expression (6*x0 + 5*x1 + 7*x2 - 1*x3 - 4*x4 - 5*x5).",0.034482758620689655
99,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [5, 3, 6, 9, 2, 1].",True,,2.39,6.0,9.0,158,16.58,"We have a set of variables {x0, x1, x2, x3, x4, x5} and need to solve the following optimization problem:

Minimize the objective function: 5*x0 + 3*x1 + 6*x2 + 9*x3 + 2*x4 + x5

Subject to the constraints:
1. x0 + x1 + x2 = x3 + x4 + x5, with a penalty of 1000
2. x0 + x1 + x2 = 3, with a penalty of 1000
3. x3 + x4 + x5 = 3, with a penalty of 1000
4. x0 <= 1, with a penalty of 1000
5. x1 <= 1, with a penalty of 1000
6. x2 <= 1, with a penalty of 1000
7. x3 <= 1, with a penalty of 1000
8. x4 <= 1, with a penalty of 1000
9. x5 <= 1, with a penalty of 1000

The goal is to find values for the variables that minimize the objective function while satisfying all the constraints.",0.026252983293556086
100,Team Assignment,"Divide individuals into balanced teams by skill level. People: ['Person0', 'Person1', 'Person2', 'Person3', 'Person4', 'Person5'], Skills: [2, 7, 5, 6, 8, 5].",True,,1.33,6.0,2.0,158,9.58,"The optimization problem aims to minimize the squared difference between the calculated values and the target values. The variables x0, x1, and x2 should sum up to 3, and the variables x3, x4, and x5 should also sum up to 3. The objective function to be minimized is the sum of the squared differences between the calculated and target values for each group of variables.",0.034026465028355386
